index,lr,rl,lR,Lr,rL,Rl,lL,rR,ll,rr,l,r,L,R,Space,Enter,Backspace,cpm,y
126,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.0911600349,0.1051182919,0,221.365581213,5
127,0.4768437999,0.2301609999,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.4463628001,0.3161395001,0.1099676923,0.0990463751,0.1198455,0.1166894999,0.1755845002,0.108343,0.0721556742,291.961413466,5
128,0.2768121428,0.2584701668,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3002464999,0.2312647143,0.1192511666,0.0804484501,0.1087865457,0.1518885,0.0477939998,0.1129921251,0.0721556742,291.961413466,5
129,0.2162161998,0.2756225001,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2880420001,0.2491659999,0.1194277647,0.086501,0.1087865457,0.2003989997,0.0879510001,0.1064994444,0.0721556742,291.961413466,5
130,0.3095006666,0.1812714446,,0.3632491429,,0.2960770002,0.4325399404,0.2894622036,0.2431481999,0.2206975999,0.1174374482,0.0896332174,0.1690740003,0.1005864999,0.080015,0.0928723333,0.0721556742,291.961413466,5
131,0.5909892223,0.4125705715,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2977132142,0.2399293332,0.0737444667,0.0693957499,0.1087865457,0.1045822578,0.1480160002,0.0815638,0.0721556742,291.961413466,5
132,0.2188606666,0.2273326,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2240983333,0.1692933334,0.1100313333,0.0963811177,0.1087865457,0.128277,0.1279130001,0.1074863333,0.0721556742,291.961413466,5
133,0.3336627143,0.2896157143,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2347736668,0.2547989999,0.1116828572,0.083342421,0.1477660001,0.1045822578,0.0985036666,0.0837534999,0.0721556742,291.961413466,5
134,0.287972,0.2113962857,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2618905,0.3601537499,0.1262855263,0.0845737895,0.1321149999,0.1120749996,0.0955639998,0.0726658889,0.0721556742,291.961413466,5
135,0.3966798572,0.4458052857,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3221175,0.4025566666,0.1045005,0.0821035,0.1087865457,0.1249089998,0.0562980003,0.0798643333,0.0721556742,291.961413466,5
136,0.3242625454,0.2853064445,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3065653333,0.3504828,0.1136234375,0.0798745001,0.0797939999,0.1045822578,0.1074764999,0.08504875,0.0721556742,291.961413466,5
137,0.3537688889,0.2871125556,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2746217,0.2846612,0.1173704075,0.0941290454,0.1553779999,0.1045822578,0.0911600349,0.0841564545,0.0721556742,291.961413466,5
138,0.2750118181,0.3165028571,,0.3632491429,,0.3760170001,0.4325399404,0.2894622036,0.3857236,0.2440663001,0.12668495,0.103368,0.1087865457,0.068,0.1118555001,0.1014906364,0.0721556742,291.961413466,5
139,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1394700714,0.2571374425,0.055724111,0.0893840574,0.1087865457,0.1045822578,0.072363371,0.1051182919,0.0721556742,291.961413466,5
140,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.1283373051,0.1051182919,0.0721556742,291.961413466,5
141,0.3804165001,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.391873,0.0989666667,0.091912,0.1087865457,0.0960460003,0.07240025,0.1051182919,0.0721556742,291.961413466,5
142,0.2603214999,0.2226900002,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1271349999,0.245149,0.1413210624,0.0947013333,0.1087865457,0.1045822578,0.0910143331,0.1156274998,0.2621359223,164.964806441,5
143,0.3606648573,0.2603074445,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2151633337,0.2036747142,0.1138729201,0.0940196112,0.1087865457,0.0947519997,0.0911600349,0.0891529999,0.0721556742,291.961413466,5
144,0.237103,0.2065315455,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1863072143,0.2140782729,0.1033905676,0.0828669616,0.0777375,0.051976,0.0911600349,0.0847394445,0.0721556742,291.961413466,5
145,0.1731999998,0.1626321667,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.196077,0.2087409089,0.09698,0.0875953809,0.114712667,0.1045822578,0.0400290005,0.113115143,0.0721556742,291.961413466,5
146,0.4016551251,0.2932760005,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2632974286,0.1808203999,0.102467579,0.1027072144,0.1087865457,0.0720625003,0.0911600349,0.1073079999,0.0721556742,291.961413466,5
147,0.3459631429,0.31101475,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2631594167,0.1684625,0.0797263667,0.0759795716,0.1087865457,0.1045822578,0.0396929998,0.1005064616,0.0721556742,291.961413466,5
148,0.2993801763,0.2633728333,,0.3632491429,,0.4536798335,0.6559255,0.2894622036,0.3312353002,0.2176080715,0.1066604999,0.0690437879,0.1061782499,0.1045822578,0.0751435002,0.1051182919,0.0721556742,291.961413466,5
149,0.2685350003,0.3655490004,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2450356362,0.1841249997,0.1034656842,0.0641657501,0.1087865457,0.0693470007,0.0578443334,0.0846429998,0.0721556742,291.961413466,5
150,0.4725106669,0.4615225,,0.3632491429,,1.4849160006,0.4325399404,0.2894622036,0.2857487777,0.2234816666,0.1035924705,0.0804573748,0.1087865457,0.1156850001,0.0738690002,0.1051182919,0.0721556742,291.961413466,5
151,0.4759362501,0.4948466667,,0.3632491429,,0.4536798335,0.4325399404,0.5040839994,0.3304329999,0.3608956667,0.1140062499,0.093154,0.1066153335,0.1062321427,0.0957224998,0.1051182919,0.0721556742,291.961413466,5
152,0.2719985003,0.1932886249,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2299462667,0.365534333,0.1095419656,0.0947596315,0.1087865457,0.077265,0.09582425,0.1134381998,0.0721556742,291.961413466,5
153,0.4545049997,0.3326487145,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.4870570909,0.3239372501,0.1078930799,0.0910035626,0.1087865457,0.1045822578,0.0911600349,0.0949021002,0.0721556742,291.961413466,5
154,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.0911600349,0.1051182919,0,329.950283,5
155,0.0995305294,0.132517389,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1758354999,0.1399742941,0.1055853667,0.0611675405,0.1087865457,0.1045822578,0.0482649999,0.0747596668,0.0721556742,291.961413466,5
156,0.0833243301,0.0877281308,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1023513693,0.0975614545,0.0942888249,0.0558651823,0.1087865457,0.1045822578,0.0911600349,0.1393197647,0,400.365774172,5
157,0.1662942083,0.1048087709,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.0592651071,0.12631845,0.106897671,0.0739192286,0.1087865457,0.1045822578,0.0911600349,0.2968830001,0,285.343357353,5
158,0.0857159065,0.0938692404,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.0921797341,0.0912037999,0.0880607854,0.0791137719,0.1087865457,0.1045822578,0.0763665005,0.1268796087,0,497.232820983,5
159,0.0719990078,0.0908780584,,0.0796739999,,0.4536798335,0.4325399404,0.2894622036,0.0632569565,0.0626599811,0.0775086493,0.0646191355,0.0580790003,0.0400689999,0.0499291537,0.1235367963,0.0015797788,633.68824881,5
160,0.0477623778,0.0888967179,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.074577291,0.0708436464,0.0694990424,0.0590544109,0.1087865457,0.1045822578,0.0492587141,0.097724238,0,317.87076481,5
161,0.0418175715,0.0479156316,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.012775875,0.05264035,0.0583165122,0.0447136522,0.1087865457,0.1045822578,0.0911600349,0.1046563078,0,1065.79490939,5
162,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.0911600349,0.1051182919,0,1514.52604539,5
163,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.1403178182,0.1051182919,0,561.61993062,5
164,0.2882436663,0.42177125,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2587326669,0.1761809997,0.1253800832,0.0949838459,0.1087865457,0.0847029998,0.13018825,0.0952241669,0.0721556742,291.961413466,5
165,0.5079759997,0.1439340003,,0.3632491429,,0.2799970005,0.4325399404,0.2894622036,0.7120254999,0.1602219995,0.1337285712,0.0899335002,0.1087865457,0.1363746667,0.0960355001,0.1051182919,0.018018018,226.01451502,5
166,0.3837097501,0.2487541667,,0.3632491429,,0.6248789998,0.4325399404,0.2894622036,0.3182366875,0.2571374425,0.1143378148,0.1005772856,0.0679947501,0.0991699994,0.0782040001,0.1051182919,0.0721556742,291.961413466,5
167,0.2862495002,0.2212176003,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2078775998,0.2049207998,0.1002340001,0.0813375556,0.1087865457,0.1045822578,0.071668,0.0975743998,0.0721556742,291.961413466,5
168,0.3905160001,0.4158936669,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3202028751,0.2230503748,0.075196,0.0777511111,0.1087865457,0.1045822578,0.0799769997,0.08537,0.0721556742,291.961413466,5
169,0.5101270003,0.2003666,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1924694615,0.1877215002,0.1075282918,0.0861745,0.0957950009,0.076233,0.0719990004,0.1009040003,0.4537815126,119.032505794,5
170,0.2321939999,0.250448,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2624330999,0.2399726668,0.1124740665,0.0717273999,0.1087865457,0.0761333333,0.0558730001,0.1459225002,0.0721556742,291.961413466,5
171,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.192095,0.0893840574,0.1087865457,0.1045822578,0.0638013336,0.1051182919,0,447.276956086,5
172,0.2540655626,0.1504155881,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.390725647,0.2774300001,0.12487,0.1021543939,0.1087865457,0.11941175,0.0841219998,0.1098691501,0.136,138.480062408,5
173,0.2740346001,0.2217495,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.186515125,0.295216,0.1172902799,0.0882019583,0.1087865457,0.1178037499,0.0773883332,0.1086344167,0.0839160839,146.318443779,5
174,0.3188175,0.1783584284,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2039348333,0.339475143,0.1169443999,0.0884072499,0.1087865457,0.1003924999,0.0970740002,0.0985617,0.0721556742,291.961413466,5
175,0.3206576668,0.2267116666,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2240615715,0.2949868334,0.1221699545,0.0914323499,0.1087865457,0.0892709997,0.0798979998,0.1140141113,0.0721556742,291.961413466,5
176,0.17681184,0.1946474285,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.25746182,0.2159917779,0.1095742697,0.0673980339,0.1087865457,0.1045822578,0.0911600349,0.1316177222,0,245.018964468,5
177,0.1053186111,0.2740285001,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.0468550001,0.1323701304,0.0970763658,0.065975864,0.1087865457,0.1045822578,0.0911600349,0.2453611111,0,1510.84779204,5
178,0.2074938,0.2266224546,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1428149721,0.2567557858,0.1341141482,0.0774293286,0.1087865457,0.1045822578,0.1555257144,0.1806571213,0,234.514247074,5
179,0.1846613333,0.3921389375,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.208512143,0.2509076315,0.14980425,0.0841300513,0.1087865457,0.1045822578,0.0911600349,0.1599264445,0.0721556742,291.961413466,5
180,0.2307261071,0.2399301072,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.166611625,0.3539182668,0.1165392538,0.0676477555,0.1087865457,0.0961429998,0.0911600349,0.1263574,0,226.998139683,5
181,0.1056453333,0.1762767826,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.0402765384,0.07489266,0.1242216579,0.0493803816,0.1087865457,0.1045822578,0.0720550008,0.1051182919,0,266.32711632,5
182,0.1510014546,0.139502143,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.014844,0.1502296,0.1613663749,0.0962486129,0.1087865457,0.1045822578,0.1575729996,0.3267776666,0.0721556742,291.961413466,5
183,0.1480633446,0.1931876572,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1569135295,0.1744746234,0.1758423651,0.0921882657,0.1087865457,0.1045822578,0.2011560001,0.1999906923,0,271.506019342,5
184,0.1354335803,0.1678650379,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1313116749,0.1206951026,0.1581675323,0.0904604631,0.1087865457,0.1045822578,0.0911600349,0.1181280002,0,350.920614708,5
185,0.0812837199,0.0924089231,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.0301017142,0.1006492867,0.1725191515,0.088154745,0.1087865457,0.1045822578,0.0911600349,0.1634219375,0,626.292696894,5
186,0.0884357505,0.1404569997,,0.1370550003,,0.4536798335,0.4325399404,0.2894622036,0.2113711251,0.1537914,0.0888523571,0.1004940668,0.0912330002,0.1045822578,0.0911600349,0.1212932859,0.0721556742,291.961413466,5
187,0.4091424286,0.2772998001,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.3197049231,0.2559627143,0.1184096451,0.1104156666,0.1087865457,0.0984715004,0.0720469998,0.1332787332,0.0721556742,291.961413466,5
188,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2266843334,0.1127122509,0.1100342502,0.1087865457,0.1045822578,0.0911600349,0.1051182919,0,198.842882428,5
189,0.3080618661,0.2751992456,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2556543977,0.2571374425,0.1127122509,0.0893840574,0.1087865457,0.1045822578,0.0911600349,0.1051182919,0,237.113793423,5
190,0.2687175001,0.1833840831,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.1606429997,0.2437273637,0.1074494999,0.0861178888,0.1087865457,0.1045822578,0.056043,0.0879605999,0.0721556742,291.961413466,5
191,0.3080618661,0.4074790003,,0.3632491429,,0.4536798335,0.4325399404,0.2894622036,0.2626594001,0.2276424998,0.0894588571,0.0955854999,0.1087865457,0.0916475006,0.0911600349,0.1051182919,0.0721556742,291.961413466,5
